time,'Heater 1: T (C)', 'Heater 2: T (C)', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)'
40:15.4,32.37,37.73,36.6,31.24,30.34,33.3
40:15.9,32.37,37.73,36.59,31.24,30.34,33.3
40:16.4,32.37,37.73,36.58,31.25,30.35,33.3
40:17.0,32.37,37.73,36.58,31.25,30.35,33.3
40:17.5,32.37,37.73,36.57,31.26,30.35,33.3
40:18.0,32.37,37.73,36.57,31.26,30.36,33.3
40:18.5,32.37,37.72,36.56,31.26,30.36,33.3
40:19.0,32.37,37.72,36.56,31.27,30.37,33.3
40:19.6,32.37,37.72,36.56,31.27,30.37,33.3
40:20.1,32.37,37.71,36.55,31.27,30.37,33.3
40:20.6,32.37,37.71,36.55,31.28,30.38,33.3
40:21.1,32.37,37.7,36.55,31.28,30.38,33.3
40:21.6,32.37,37.7,36.55,31.28,30.38,33.3
40:22.2,32.37,37.69,36.54,31.29,30.39,33.3
40:22.7,32.37,37.68,36.54,31.29,30.4,33.3
40:23.2,32.37,37.68,36.54,31.29,30.41,33.3
40:23.7,32.37,37.66,36.54,31.29,30.41,33.3
40:24.2,32.37,37.65,36.53,31.29,30.43,33.3
40:24.7,32.37,37.64,36.53,31.29,30.44,33.3
40:25.3,32.37,37.62,36.53,31.3,30.45,33.3
40:25.8,32.37,37.61,36.53,31.3,30.45,33.3
40:26.3,32.37,37.6,36.53,31.3,30.45,33.3
40:26.8,32.37,37.59,36.53,31.3,30.46,33.3
40:27.3,32.37,37.59,36.53,31.3,30.47,33.3
40:27.8,32.37,37.58,36.53,31.3,30.47,33.31
40:28.3,32.37,37.57,36.53,31.3,30.47,33.31
40:28.9,32.37,37.56,36.53,31.3,30.48,33.31
40:29.4,32.37,37.55,36.53,31.3,30.49,33.31
40:29.9,32.37,37.54,36.53,31.3,30.49,33.31
40:30.4,32.37,37.54,36.53,31.3,30.5,33.31
40:30.9,32.37,37.53,36.53,31.3,30.5,33.31
40:31.4,32.37,37.53,36.53,31.3,30.5,33.31
40:31.9,32.37,37.53,36.53,31.3,30.51,33.31
40:32.4,32.37,37.53,36.53,31.3,30.51,33.31
40:32.9,32.37,37.53,36.53,31.3,30.51,33.31
40:33.4,32.37,37.53,36.53,31.3,30.51,33.31
40:34.0,32.37,37.53,36.53,31.3,30.52,33.31
40:34.5,32.37,37.53,36.53,31.3,30.52,33.31
40:35.0,32.37,37.53,36.53,31.3,30.52,33.32
40:35.5,32.37,37.53,36.53,31.3,30.53,33.32
40:36.0,32.37,37.53,36.53,31.3,30.54,33.32
40:36.5,32.37,37.53,36.53,31.3,30.54,33.32
40:37.0,32.37,37.53,36.53,31.3,30.55,33.32
40:37.6,32.37,37.53,36.53,31.3,30.56,33.32
40:38.1,32.37,37.53,36.53,31.3,30.56,33.33
40:38.6,32.37,37.53,36.53,31.3,30.56,33.33
40:39.1,32.37,37.53,36.53,31.31,30.57,33.33
40:39.6,32.37,37.53,36.53,31.31,30.59,33.33
40:40.1,32.37,37.53,36.53,31.31,30.59,33.34
40:40.6,32.37,37.53,36.53,31.31,30.61,33.33
40:41.1,32.37,37.53,36.53,31.32,30.62,33.34
40:41.6,32.37,37.53,36.53,31.32,30.62,33.35
40:42.2,32.37,37.53,36.53,31.33,30.63,33.35
40:42.7,32.37,37.53,36.53,31.33,30.64,33.35
40:43.2,32.37,37.53,36.52,31.34,30.64,33.35
40:43.7,32.37,37.53,36.52,31.34,30.65,33.35
40:44.2,32.37,37.53,36.52,31.35,30.66,33.35
40:44.7,32.37,37.53,36.52,31.36,30.66,33.35
40:45.2,32.37,37.53,36.51,31.37,30.67,33.35
40:45.7,32.37,37.53,36.51,31.38,30.67,33.35
40:46.3,32.37,37.53,36.51,31.39,30.68,33.35
40:46.8,32.37,37.53,36.5,31.4,30.69,33.36
40:47.3,32.37,37.52,36.5,31.4,30.7,33.36
40:47.8,32.37,37.52,36.49,31.39,30.71,33.36
40:48.4,32.37,37.52,36.49,31.4,30.71,33.36
40:48.9,32.37,37.52,36.49,31.41,30.71,33.37
40:49.4,32.37,37.51,36.48,31.4,30.72,33.37
40:49.9,32.37,37.51,36.48,31.41,30.72,33.38
40:50.4,32.37,37.5,36.47,31.41,30.72,33.38
40:50.9,32.37,37.5,36.47,31.42,30.72,33.37
40:51.4,32.37,37.49,36.46,31.42,30.72,33.37
40:51.9,32.37,37.48,36.46,31.43,30.73,33.38
40:52.5,32.37,37.47,36.46,31.44,30.74,33.38
40:53.0,32.37,37.47,36.45,31.45,30.74,33.39
40:53.5,32.37,37.46,36.44,31.45,30.74,33.39
40:54.0,32.37,37.45,36.44,31.45,30.75,33.39
40:54.5,32.37,37.44,36.44,31.46,30.75,33.39
40:55.0,32.37,37.44,36.43,31.47,30.76,33.39
40:55.6,32.37,37.44,36.43,31.47,30.76,33.39
40:56.1,32.37,37.44,36.42,31.48,30.77,33.39
40:56.6,32.37,37.44,36.42,31.48,30.77,33.39
40:57.1,32.37,37.43,36.41,31.48,30.77,33.4
40:57.6,32.37,37.43,36.41,31.48,30.78,33.4
40:58.1,32.37,37.43,36.4,31.48,30.78,33.4
40:58.6,32.37,37.43,36.39,31.48,30.78,33.4
40:59.2,32.37,37.43,36.39,31.48,30.78,33.4
40:59.7,32.37,37.42,36.38,31.49,30.78,33.4
41:00.2,32.37,37.42,36.38,31.49,30.78,33.4
41:00.8,32.37,37.42,36.37,31.49,30.79,33.4
41:01.3,32.37,37.42,36.37,31.49,30.79,33.4
41:01.8,32.37,37.41,36.37,31.49,30.79,33.41
41:02.3,32.37,37.41,36.37,31.5,30.79,33.41
41:02.9,32.37,37.4,36.37,31.5,30.79,33.41
41:03.4,32.37,37.39,36.36,31.5,30.79,33.42
41:03.9,32.37,37.39,36.36,31.51,30.8,33.41
41:04.4,32.37,37.38,36.36,31.51,30.8,33.41
41:04.9,32.37,37.38,36.35,31.51,30.8,33.42
41:05.5,32.37,37.37,36.35,31.52,30.8,33.42
41:06.0,32.37,37.36,36.34,31.52,30.8,33.42
41:06.5,32.37,37.36,36.34,31.52,30.81,33.42
41:07.0,32.37,37.35,36.34,31.53,30.8,33.42
41:07.5,32.37,37.34,36.34,31.54,30.81,33.42
41:08.0,32.37,37.33,36.34,31.55,30.81,33.42
41:08.5,32.37,37.32,36.34,31.57,30.81,33.42
41:09.0,32.37,37.32,36.34,31.58,30.81,33.43
41:09.6,32.37,37.31,36.34,31.58,30.81,33.43
41:10.1,32.37,37.3,36.33,31.58,30.82,33.43
41:10.6,32.37,37.29,36.33,31.58,30.82,33.43
41:11.1,32.37,37.28,36.33,31.58,30.82,33.43
41:11.6,32.37,37.28,36.32,31.58,30.83,33.43
41:12.1,32.37,37.27,36.32,31.59,30.83,33.43
41:12.7,32.37,37.26,36.31,31.6,30.84,33.43
41:13.2,32.37,37.26,36.3,31.6,30.85,33.43
41:13.7,32.37,37.25,36.29,31.59,30.86,33.43
41:14.2,32.37,37.25,36.29,31.6,30.86,33.43
41:14.7,32.37,37.25,36.29,31.61,30.87,33.44
41:15.2,32.37,37.25,36.28,31.62,30.88,33.44
41:15.8,32.37,37.24,36.28,31.63,30.89,33.44
41:16.3,32.37,37.24,36.27,31.63,30.9,33.44
41:16.8,32.37,37.23,36.26,31.64,30.9,33.44
41:17.3,32.37,37.23,36.25,31.64,30.91,33.44
41:17.8,32.37,37.23,36.24,31.64,30.91,33.44
41:18.3,32.37,37.23,36.24,31.64,30.92,33.44
41:18.8,32.37,37.23,36.23,31.64,30.92,33.45
41:19.3,32.37,37.23,36.22,31.64,30.93,33.45
41:19.9,32.37,37.23,36.22,31.65,30.94,33.45
41:20.4,32.37,37.23,36.21,31.65,30.94,33.44
41:20.9,32.37,37.23,36.21,31.65,30.95,33.45
41:21.4,32.37,37.23,36.2,31.65,30.96,33.45
41:21.9,32.37,37.23,36.19,31.65,30.96,33.45
41:22.4,32.37,37.23,36.18,31.65,30.97,33.45
41:22.9,32.37,37.23,36.17,31.65,30.97,33.45
41:23.4,32.37,37.23,36.17,31.65,30.97,33.45
41:24.0,32.37,37.23,36.17,31.66,30.97,33.45
41:24.5,32.38,37.23,36.16,31.66,30.97,33.45
41:25.0,32.38,37.23,36.16,31.66,30.97,33.45
41:25.5,32.38,37.23,36.15,31.66,30.97,33.45
41:26.0,32.38,37.23,36.15,31.66,30.97,33.45
41:26.6,32.38,37.22,36.15,31.66,30.97,33.45
41:27.1,32.38,37.22,36.15,31.66,30.97,33.45
41:27.6,32.38,37.22,36.14,31.66,30.97,33.45
41:28.1,32.38,37.21,36.14,31.66,30.98,33.46
41:29.6,32.39,37.21,36.14,31.66,30.98,33.46
41:30.1,32.38,37.2,36.14,31.66,30.99,33.46
41:30.6,32.38,37.2,36.14,31.66,30.99,33.46
41:31.1,32.38,37.19,36.14,31.66,31,33.46
41:31.6,32.38,37.19,36.14,31.66,31.01,33.46
41:32.3,32.39,37.18,36.14,31.66,31.01,33.46
41:32.7,32.39,37.17,36.14,31.66,31.02,33.46
41:33.2,32.39,37.17,36.14,31.66,31.02,33.46
41:33.7,32.39,37.17,36.14,31.67,31.03,33.46
41:34.2,32.38,37.16,36.14,31.67,31.03,33.47
41:34.7,32.38,37.15,36.14,31.67,31.04,33.47
41:35.2,32.38,37.15,36.14,31.67,31.05,33.47
41:35.7,32.39,37.14,36.14,31.67,31.05,33.47
41:36.2,32.39,37.13,36.14,31.68,31.05,33.47
41:36.7,32.39,37.13,36.14,31.68,31.05,33.47
41:37.2,32.39,37.13,36.14,31.68,31.05,33.47
41:37.6,32.39,37.13,36.14,31.69,31.05,33.47
41:38.1,32.39,37.12,36.14,31.69,31.05,33.47
41:38.6,32.39,37.12,36.14,31.69,31.05,33.47
41:39.1,32.39,37.12,36.14,31.7,31.05,33.47
41:39.7,32.39,37.12,36.14,31.7,31.05,33.47
41:40.2,32.39,37.11,36.14,31.71,31.05,33.47
41:40.7,32.39,37.11,36.14,31.71,31.05,33.47
41:41.2,32.39,37.1,36.14,31.71,31.06,33.47
41:41.7,32.39,37.09,36.14,31.72,31.06,33.47
41:42.2,32.39,37.09,36.14,31.72,31.06,33.47
41:42.7,32.39,37.08,36.14,31.72,31.06,33.47
41:43.2,32.39,37.08,36.14,31.72,31.07,33.47
41:43.7,32.39,37.07,36.14,31.72,31.07,33.47
41:44.2,32.39,37.06,36.14,31.73,31.07,33.47
41:44.7,32.39,37.05,36.14,31.73,31.07,33.47
41:45.3,32.39,37.04,36.14,31.74,31.07,33.47
41:45.8,32.39,37.03,36.14,31.74,31.07,33.47
41:46.3,32.39,37.02,36.14,31.73,31.07,33.47
41:46.8,32.39,37.01,36.14,31.74,31.07,33.47
41:47.3,32.39,37.01,36.14,31.75,31.07,33.47
41:47.8,32.39,37,36.14,31.75,31.07,33.47
41:48.3,32.39,37,36.14,31.76,31.07,33.47
41:48.8,32.4,36.99,36.14,31.75,31.07,33.47
41:49.4,32.4,36.98,36.14,31.76,31.07,33.47
41:49.9,32.39,36.97,36.14,31.76,31.07,33.47
41:50.4,32.39,36.97,36.14,31.76,31.07,33.47
41:50.9,32.39,36.96,36.14,31.76,31.07,33.48
41:51.4,32.39,36.95,36.14,31.76,31.07,33.48
41:51.9,32.39,36.95,36.14,31.76,31.07,33.48
41:52.5,32.39,36.94,36.14,31.76,31.07,33.48
41:53.0,32.39,36.94,36.14,31.77,31.08,33.48
41:53.5,32.39,36.94,36.14,31.77,31.08,33.48
41:54.0,32.39,36.93,36.14,31.77,31.08,33.48
41:54.6,32.4,36.93,36.14,31.78,31.08,33.48
41:55.1,32.4,36.93,36.14,31.78,31.08,33.48
41:55.6,32.4,36.93,36.14,31.78,31.08,33.48
41:56.1,32.4,36.93,36.14,31.79,31.08,33.48
41:56.7,32.4,36.93,36.14,31.8,31.09,33.48
41:57.2,32.4,36.92,36.14,31.8,31.09,33.48
41:57.7,32.4,36.92,36.14,31.81,31.1,33.48
41:58.2,32.4,36.92,36.14,31.81,31.1,33.49
41:58.7,32.4,36.91,36.14,31.81,31.1,33.49
41:59.3,32.4,36.91,36.14,31.81,31.11,33.49
41:59.8,32.4,36.91,36.14,31.82,31.11,33.49
42:00.3,32.4,36.9,36.14,31.82,31.11,33.49
42:00.8,32.4,36.9,36.14,31.83,31.12,33.49
42:01.3,32.4,36.89,36.14,31.83,31.13,33.49
42:01.9,32.4,36.89,36.14,31.83,31.14,33.49
42:02.4,32.4,36.88,36.14,31.84,31.14,33.49
42:02.9,32.4,36.87,36.14,31.84,31.15,33.49
42:03.4,32.4,36.86,36.14,31.85,31.16,33.49
42:03.9,32.41,36.85,36.14,31.86,31.17,33.49
42:04.5,32.41,36.85,36.14,31.87,31.17,33.49
42:05.0,32.41,36.84,36.14,31.88,31.17,33.49
42:05.5,32.41,36.83,36.14,31.89,31.18,33.49
42:06.0,32.41,36.82,36.13,31.9,31.19,33.49
42:06.5,32.41,36.82,36.13,31.91,31.2,33.49
42:07.0,32.41,36.81,36.13,31.91,31.2,33.49
42:07.5,32.41,36.8,36.13,31.91,31.21,33.49
42:08.1,32.41,36.79,36.12,31.91,31.21,33.49
42:08.6,32.41,36.78,36.12,31.91,31.22,33.49
42:09.1,32.41,36.78,36.12,31.91,31.22,33.49
42:09.6,32.41,36.77,36.12,31.91,31.22,33.49
42:10.1,32.41,36.76,36.11,31.91,31.22,33.49
42:10.7,32.41,36.76,36.11,31.91,31.23,33.49
42:11.2,32.41,36.75,36.1,31.91,31.23,33.49
42:11.7,32.42,36.75,36.1,31.92,31.23,33.49
42:12.2,32.42,36.74,36.1,31.92,31.24,33.49
42:12.7,32.42,36.74,36.09,31.93,31.24,33.49
42:13.2,32.42,36.74,36.09,31.93,31.24,33.49
42:13.7,32.42,36.73,36.08,31.93,31.25,33.49
42:14.3,32.42,36.73,36.08,31.94,31.26,33.49
42:14.8,32.43,36.73,36.08,31.94,31.26,33.49
42:15.3,32.43,36.73,36.07,31.94,31.26,33.49
42:15.8,32.43,36.73,36.07,31.95,31.27,33.49
42:16.3,32.43,36.73,36.07,31.95,31.26,33.49
42:16.8,32.43,36.73,36.07,31.95,31.26,33.49
42:17.3,32.43,36.73,36.06,31.95,31.27,33.49
42:17.8,32.43,36.73,36.06,31.95,31.27,33.49
42:18.3,32.44,36.73,36.06,31.95,31.27,33.49
42:18.8,32.44,36.73,36.06,31.96,31.27,33.49
42:19.4,32.44,36.73,36.05,31.96,31.28,33.49
42:19.9,32.44,36.73,36.05,31.96,31.27,33.49
42:20.4,32.44,36.73,36.05,31.96,31.28,33.49
42:20.9,32.44,36.73,36.04,31.96,31.29,33.49
42:21.4,32.44,36.73,36.04,31.96,31.29,33.49
42:21.9,32.43,36.73,36.04,31.97,31.3,33.49
42:22.4,32.43,36.73,36.04,31.98,31.3,33.49
42:23.0,32.43,36.73,36.04,31.98,31.3,33.49
42:23.5,32.44,36.73,36.04,31.98,31.3,33.49
42:24.0,32.43,36.73,36.04,31.99,31.3,33.49
42:24.5,32.43,36.73,36.04,31.99,31.31,33.49
42:25.0,32.43,36.73,36.04,31.99,31.31,33.49
42:25.5,32.44,36.73,36.04,31.99,31.31,33.49
42:26.0,32.43,36.73,36.04,31.99,31.32,33.49
42:26.5,32.44,36.73,36.04,32,31.33,33.49
42:27.0,32.44,36.73,36.04,32,31.34,33.49
42:27.5,32.44,36.73,36.04,32.01,31.35,33.49
42:28.0,32.44,36.73,36.04,32.01,31.37,33.49
42:28.5,32.44,36.73,36.03,32.01,31.37,33.49
42:29.0,32.44,36.73,36.03,32.02,31.37,33.49
42:29.5,32.43,36.73,36.03,32.02,31.38,33.49
42:30.0,32.44,36.73,36.03,32.02,31.39,33.49
42:30.5,32.43,36.73,36.03,32.02,31.39,33.49
42:31.0,32.43,36.73,36.02,32.02,31.39,33.49
42:31.6,32.43,36.73,36.02,32.03,31.39,33.49
42:32.1,32.43,36.73,36.02,32.03,31.39,33.49
42:32.6,32.43,36.73,36.01,32.03,31.39,33.49
42:33.1,32.43,36.73,36.01,32.03,31.39,33.49
42:33.7,32.43,36.73,36.01,32.03,31.39,33.49
42:34.2,32.43,36.73,36.01,32.04,31.4,33.49
42:34.7,32.43,36.73,36,32.05,31.4,33.49
42:35.2,32.43,36.72,36,32.06,31.4,33.49
42:35.7,32.43,36.72,35.99,32.06,31.4,33.49
42:36.3,32.44,36.72,35.99,32.06,31.4,33.49
42:36.8,32.44,36.71,35.99,32.07,31.41,33.49
42:37.3,32.45,36.71,35.99,32.08,31.41,33.49
42:37.8,32.45,36.71,35.98,32.08,31.42,33.5
42:38.3,32.45,36.7,35.98,32.09,31.43,33.5
42:38.9,32.45,36.69,35.98,32.09,31.43,33.5
42:39.4,32.45,36.69,35.97,32.09,31.43,33.5
42:39.9,32.45,36.68,35.97,32.09,31.43,33.5
42:40.4,32.45,36.68,35.96,32.09,31.44,33.5
42:40.9,32.45,36.68,35.96,32.1,31.43,33.5
42:41.4,32.45,36.67,35.96,32.1,31.43,33.5
42:41.9,32.44,36.67,35.95,32.1,31.43,33.5
42:42.5,32.44,36.66,35.95,32.1,31.43,33.49
42:43.0,32.44,36.66,35.94,32.1,31.44,33.49
42:43.6,32.44,36.65,35.94,32.1,31.44,33.49
42:44.1,32.44,36.65,35.93,32.1,31.44,33.49
42:44.6,32.44,36.65,35.93,32.1,31.44,33.49
42:45.1,32.44,36.64,35.92,32.1,31.44,33.49
42:45.6,32.44,36.64,35.92,32.1,31.44,33.49
42:46.2,32.44,36.64,35.91,32.1,31.44,33.49
42:46.7,32.44,36.63,35.91,32.11,31.44,33.49
42:47.2,32.44,36.63,35.91,32.11,31.44,33.5
42:47.7,32.44,36.63,35.91,32.11,31.44,33.5
42:48.2,32.44,36.63,35.9,32.11,31.44,33.5
42:48.7,32.45,36.63,35.9,32.11,31.44,33.5
42:49.3,32.45,36.63,35.89,32.11,31.44,33.5
42:49.8,32.45,36.63,35.88,32.11,31.45,33.5
42:50.3,32.45,36.63,35.88,32.11,31.45,33.5
42:50.8,32.45,36.62,35.87,32.11,31.45,33.5
42:51.3,32.45,36.62,35.87,32.11,31.45,33.5
42:51.8,32.45,36.61,35.87,32.11,31.45,33.5
42:52.3,32.45,36.61,35.87,32.11,31.45,33.5
42:52.8,32.45,36.6,35.86,32.11,31.45,33.5
42:53.4,32.45,36.6,35.86,32.11,31.45,33.5
42:53.9,32.45,36.59,35.86,32.11,31.45,33.5
42:54.4,32.45,36.59,35.86,32.11,31.46,33.5
42:54.9,32.45,36.58,35.85,32.11,31.46,33.5
42:55.4,32.45,36.57,35.85,32.11,31.46,33.5
42:55.9,32.45,36.57,35.85,32.11,31.46,33.5
42:56.4,32.45,36.56,35.85,32.11,31.46,33.5
42:57.0,32.45,36.55,35.85,32.11,31.46,33.5
42:57.5,32.45,36.54,35.84,32.11,31.46,33.5
42:58.0,32.45,36.53,35.84,32.11,31.47,33.5
42:58.5,32.46,36.53,35.84,32.11,31.47,33.5
42:59.0,32.46,36.52,35.84,32.11,31.48,33.5
42:59.5,32.45,36.51,35.84,32.11,31.49,33.5
43:00.1,32.46,36.51,35.84,32.11,31.5,33.5
43:00.6,32.46,36.5,35.84,32.11,31.5,33.5
43:01.1,32.46,36.49,35.84,32.11,31.51,33.5
43:01.6,32.46,36.48,35.84,32.11,31.51,33.5
43:02.1,32.46,36.48,35.84,32.11,31.51,33.5
43:02.6,32.46,36.47,35.84,32.11,31.52,33.5
43:03.2,32.45,36.46,35.84,32.11,31.52,33.5
43:03.7,32.45,36.46,35.84,32.11,31.52,33.5
43:04.2,32.46,36.45,35.84,32.11,31.52,33.5
43:04.7,32.45,36.45,35.84,32.11,31.52,33.5
43:05.2,32.45,36.45,35.84,32.11,31.52,33.5
43:05.7,32.45,36.44,35.84,32.11,31.52,33.5
43:06.2,32.45,36.44,35.84,32.11,31.53,33.5
43:06.8,32.45,36.44,35.84,32.12,31.52,33.5
43:07.3,32.46,36.44,35.84,32.12,31.53,33.5
43:07.8,32.46,36.43,35.84,32.12,31.53,33.5
43:08.3,32.46,36.43,35.84,32.12,31.54,33.5
43:08.8,32.46,36.43,35.84,32.12,31.54,33.5
43:09.3,32.46,36.43,35.84,32.12,31.54,33.5
43:09.9,32.46,36.43,35.84,32.12,31.54,33.5
43:10.4,32.46,36.42,35.84,32.12,31.54,33.5
43:10.9,32.46,36.42,35.84,32.12,31.54,33.49
43:11.4,32.46,36.42,35.84,32.13,31.55,33.49
43:11.9,32.46,36.41,35.84,32.13,31.55,33.5
43:12.4,32.46,36.41,35.84,32.13,31.55,33.5
43:12.9,32.46,36.4,35.84,32.13,31.56,33.5
43:13.5,32.46,36.4,35.84,32.14,31.57,33.5
43:14.0,32.46,36.39,35.84,32.14,31.58,33.5
43:14.5,32.46,36.38,35.84,32.14,31.58,33.5
43:15.0,32.46,36.38,35.84,32.14,31.59,33.5
43:15.5,32.46,36.37,35.84,32.14,31.6,33.5
43:16.0,32.46,36.37,35.84,32.14,31.62,33.5
43:16.5,32.46,36.36,35.84,32.14,31.62,33.5
43:17.1,32.46,36.36,35.83,32.14,31.62,33.5
43:17.7,32.46,36.36,35.83,32.15,31.61,33.5
43:18.2,32.46,36.35,35.83,32.15,31.61,33.5
43:18.8,32.46,36.35,35.83,32.15,31.63,33.5
43:19.2,32.46,36.35,35.83,32.15,31.65,33.5
43:19.7,32.46,36.34,35.83,32.15,31.66,33.5
43:20.3,32.46,36.34,35.83,32.16,31.65,33.5
43:20.8,32.46,36.34,35.83,32.15,31.65,33.5
43:21.3,32.46,36.34,35.82,32.16,31.66,33.5
43:21.8,32.46,36.34,35.82,32.16,31.66,33.5
43:22.3,32.46,36.34,35.81,32.16,31.67,33.5
43:22.8,32.46,36.34,35.81,32.17,31.67,33.5
43:23.3,32.46,36.34,35.8,32.18,31.67,33.5
43:23.9,32.46,36.34,35.8,32.18,31.67,33.5
43:24.4,32.46,36.34,35.8,32.18,31.67,33.5
43:24.9,32.46,36.34,35.79,32.18,31.68,33.5
43:25.4,32.46,36.34,35.79,32.19,31.69,33.51
43:25.9,32.46,36.34,35.79,32.19,31.69,33.51
43:26.4,32.46,36.34,35.79,32.19,31.7,33.51
43:26.9,32.46,36.34,35.79,32.19,31.69,33.5
43:27.4,32.46,36.34,35.79,32.19,31.7,33.51
43:28.0,32.46,36.34,35.79,32.19,31.7,33.51
43:28.5,32.46,36.34,35.78,32.19,31.71,33.51
43:29.0,32.46,36.34,35.78,32.19,31.71,33.51
43:29.5,32.46,36.34,35.77,32.19,31.71,33.5
43:30.0,32.46,36.34,35.77,32.19,31.71,33.5
43:30.6,32.46,36.34,35.76,32.2,31.71,33.5
43:31.1,32.46,36.34,35.76,32.19,31.71,33.5
43:31.6,32.46,36.34,35.76,32.19,31.71,33.5
43:32.1,32.46,36.34,35.76,32.2,31.71,33.5
43:32.6,32.46,36.34,35.75,32.2,31.72,33.5
43:33.2,32.46,36.34,35.75,32.2,31.72,33.51
43:33.7,32.46,36.33,35.75,32.2,31.72,33.5
43:34.2,32.46,36.33,35.75,32.21,31.72,33.5
43:34.7,32.46,36.33,35.75,32.21,31.72,33.5
43:35.3,32.46,36.33,35.74,32.21,31.73,33.5
43:35.8,32.46,36.32,35.74,32.21,31.73,33.5
43:36.3,32.46,36.32,35.74,32.21,31.74,33.5
43:36.8,32.46,36.32,35.74,32.21,31.74,33.5
43:37.3,32.46,36.32,35.74,32.21,31.74,33.5
43:37.8,32.46,36.31,35.74,32.22,31.74,33.5
43:38.4,32.46,36.31,35.74,32.22,31.73,33.5
