time,'Heater 1: T (C)', 'Heater 2: T (C)', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)'
43:38.9,32.46,36.3,35.74,32.22,31.73,33.5
43:39.4,32.46,36.3,35.74,32.22,31.74,33.5
43:39.9,32.46,36.29,35.73,32.22,31.74,33.5
43:40.4,32.46,36.29,35.73,32.23,31.75,33.5
43:40.9,32.46,36.28,35.73,32.23,31.75,33.5
43:41.4,32.46,36.27,35.73,32.23,31.76,33.5
43:41.9,32.46,36.26,35.72,32.23,31.77,33.5
43:42.5,32.46,36.26,35.72,32.23,31.77,33.5
43:43.0,32.46,36.25,35.71,32.23,31.77,33.5
43:43.5,32.46,36.24,35.71,32.23,31.77,33.51
43:44.0,32.46,36.24,35.7,32.24,31.77,33.5
43:44.5,32.46,36.23,35.7,32.24,31.78,33.5
43:45.0,32.46,36.23,35.7,32.25,31.77,33.5
43:45.6,32.46,36.23,35.69,32.25,31.78,33.5
43:46.1,32.46,36.22,35.69,32.25,31.78,33.5
43:46.6,32.46,36.21,35.69,32.26,31.78,33.5
43:47.1,32.46,36.21,35.68,32.26,31.78,33.5
43:47.6,32.46,36.2,35.68,32.26,31.78,33.5
43:48.2,32.46,36.2,35.67,32.26,31.79,33.5
43:48.7,32.46,36.19,35.66,32.26,31.79,33.5
43:49.2,32.46,36.18,35.65,32.26,31.8,33.5
43:49.7,32.46,36.18,35.64,32.27,31.8,33.5
43:50.2,32.46,36.17,35.63,32.26,31.81,33.5
43:51.4,32.46,36.17,35.62,32.26,31.81,33.5
43:51.9,32.46,36.17,35.62,32.26,31.82,33.5
43:52.4,32.46,36.16,35.61,32.27,31.82,33.5
43:53.0,32.46,36.16,35.61,32.27,31.83,33.5
43:53.5,32.46,36.15,35.61,32.28,31.83,33.5
43:54.0,32.46,36.15,35.61,32.3,31.84,33.5
43:54.5,32.46,36.14,35.6,32.3,31.84,33.5
43:55.0,32.46,36.14,35.6,32.3,31.84,33.5
43:55.5,32.46,36.14,35.6,32.31,31.84,33.5
43:56.0,32.46,36.13,35.59,32.32,31.84,33.5
43:56.5,32.46,36.13,35.58,32.32,31.85,33.5
43:57.1,32.46,36.12,35.58,32.32,31.85,33.5
43:57.6,32.46,36.12,35.57,32.32,31.86,33.5
43:58.1,32.46,36.12,35.57,32.31,31.86,33.5
43:58.6,32.46,36.11,35.56,32.32,31.86,33.5
43:59.1,32.46,36.11,35.56,32.32,31.86,33.5
43:59.6,32.46,36.11,35.56,32.33,31.86,33.5
44:00.2,32.46,36.1,35.55,32.33,31.87,33.5
44:00.7,32.46,36.1,35.55,32.33,31.87,33.5
44:01.2,32.46,36.1,35.55,32.34,31.87,33.5
44:01.8,32.46,36.08,35.55,32.35,31.87,33.5
44:02.3,32.46,36.07,35.55,32.35,31.88,33.5
44:02.8,32.46,36.06,35.55,32.36,31.88,33.5
44:03.3,32.46,36.04,35.55,32.36,31.88,33.5
44:03.8,32.46,36.03,35.55,32.36,31.88,33.5
44:04.4,32.46,36.03,35.55,32.36,31.89,33.5
44:04.9,32.46,36.02,35.54,32.37,31.89,33.5
44:05.4,32.46,36.02,35.54,32.37,31.89,33.5
44:05.9,32.46,36.01,35.54,32.37,31.89,33.5
44:06.5,32.46,36,35.54,32.38,31.89,33.5
44:07.0,32.46,35.99,35.54,32.38,31.89,33.5
44:07.5,32.46,35.98,35.54,32.38,31.89,33.5
44:08.0,32.46,35.97,35.54,32.38,31.89,33.5
44:08.5,32.46,35.96,35.54,32.38,31.89,33.5
44:09.1,32.46,35.96,35.54,32.38,31.89,33.5
44:09.6,32.46,35.96,35.54,32.38,31.89,33.5
44:10.1,32.46,35.95,35.54,32.38,31.9,33.5
44:10.6,32.46,35.95,35.54,32.39,31.9,33.5
44:11.1,32.46,35.95,35.54,32.38,31.9,33.5
44:11.6,32.46,35.95,35.54,32.39,31.9,33.5
44:12.1,32.46,35.95,35.53,32.39,31.9,33.49
44:12.7,32.46,35.95,35.53,32.39,31.9,33.5
44:13.2,32.46,35.94,35.53,32.39,31.9,33.5
44:13.7,32.46,35.94,35.53,32.39,31.9,33.5
44:14.2,32.46,35.94,35.53,32.39,31.9,33.5
44:14.7,32.46,35.94,35.52,32.4,31.9,33.5
44:15.2,32.46,35.94,35.52,32.4,31.9,33.5
44:15.7,32.46,35.94,35.52,32.4,31.9,33.5
44:16.3,32.46,35.94,35.52,32.4,31.9,33.5
44:16.8,32.46,35.94,35.52,32.4,31.9,33.5
44:17.3,32.46,35.94,35.51,32.4,31.9,33.5
44:17.8,32.46,35.94,35.51,32.4,31.9,33.5
44:18.4,32.46,35.94,35.51,32.4,31.9,33.49
44:18.9,32.46,35.94,35.5,32.41,31.9,33.49
44:19.4,32.46,35.94,35.5,32.41,31.9,33.5
44:19.9,32.46,35.94,35.5,32.41,31.9,33.5
44:20.4,32.46,35.94,35.49,32.41,31.9,33.5
44:21.0,32.46,35.94,35.49,32.41,31.9,33.5
44:21.5,32.46,35.94,35.49,32.41,31.9,33.5
44:22.0,32.46,35.94,35.48,32.41,31.9,33.5
44:22.5,32.46,35.94,35.48,32.42,31.9,33.5
44:23.0,32.46,35.94,35.47,32.43,31.9,33.5
44:23.6,32.46,35.94,35.47,32.43,31.9,33.5
44:24.1,32.46,35.94,35.47,32.43,31.9,33.49
44:24.6,32.46,35.94,35.47,32.43,31.9,33.5
44:25.1,32.46,35.94,35.47,32.43,31.9,33.49
44:25.6,32.46,35.94,35.46,32.43,31.9,33.49
44:26.1,32.46,35.94,35.46,32.43,31.9,33.49
44:26.6,32.46,35.94,35.46,32.43,31.9,33.49
44:27.3,32.46,35.94,35.46,32.43,31.9,33.49
44:27.8,32.46,35.94,35.45,32.43,31.9,33.49
44:28.3,32.46,35.94,35.45,32.43,31.9,33.49
44:28.8,32.46,35.94,35.45,32.44,31.9,33.49
44:29.3,32.46,35.94,35.45,32.44,31.9,33.49
44:29.8,32.46,35.94,35.45,32.44,31.91,33.49
44:30.3,32.46,35.94,35.45,32.44,31.91,33.49
44:30.9,32.46,35.94,35.45,32.45,31.91,33.49
44:31.4,32.46,35.94,35.45,32.45,31.91,33.49
44:31.9,32.46,35.94,35.45,32.46,31.91,33.49
44:32.4,32.46,35.94,35.45,32.46,31.91,33.49
44:32.9,32.46,35.94,35.45,32.46,31.91,33.49
44:33.4,32.46,35.94,35.45,32.46,31.91,33.5
44:33.9,32.46,35.94,35.45,32.46,31.91,33.49
44:34.4,32.46,35.94,35.45,32.47,31.91,33.49
44:35.0,32.46,35.94,35.45,32.47,31.91,33.49
44:35.5,32.46,35.94,35.45,32.47,31.92,33.49
44:36.0,32.46,35.94,35.45,32.47,31.92,33.49
44:36.5,32.46,35.94,35.45,32.47,31.92,33.49
44:37.0,32.46,35.94,35.45,32.46,31.92,33.49
44:37.6,32.46,35.94,35.45,32.47,31.93,33.49
44:38.1,32.46,35.94,35.45,32.47,31.92,33.49
44:38.6,32.46,35.94,35.45,32.47,31.92,33.49
44:39.1,32.46,35.94,35.45,32.47,31.93,33.49
44:39.6,32.46,35.94,35.45,32.47,31.93,33.49
44:40.2,32.46,35.94,35.45,32.47,31.93,33.49
44:40.7,32.46,35.94,35.45,32.47,31.93,33.49
44:41.2,32.46,35.93,35.45,32.48,31.93,33.49
44:41.7,32.46,35.93,35.45,32.48,31.93,33.49
44:42.2,32.46,35.93,35.45,32.48,31.94,33.49
44:42.7,32.46,35.93,35.45,32.48,31.94,33.49
44:43.3,32.46,35.93,35.45,32.48,31.94,33.49
44:43.8,32.46,35.93,35.45,32.48,31.94,33.49
44:44.3,32.46,35.92,35.45,32.48,31.95,33.5
44:44.8,32.46,35.92,35.45,32.48,31.95,33.5
44:45.3,32.46,35.91,35.45,32.48,31.95,33.5
44:45.9,32.46,35.91,35.45,32.48,31.96,33.5
44:46.4,32.46,35.91,35.45,32.48,31.96,33.5
44:46.9,32.46,35.9,35.45,32.48,31.97,33.5
44:47.4,32.46,35.9,35.45,32.48,31.97,33.5
44:48.0,32.46,35.89,35.45,32.48,31.97,33.49
44:48.5,32.46,35.89,35.45,32.48,31.97,33.5
44:49.0,32.46,35.88,35.45,32.48,31.97,33.49
44:49.5,32.46,35.88,35.45,32.48,31.98,33.49
44:50.1,32.46,35.87,35.45,32.48,31.98,33.49
44:50.6,32.46,35.87,35.45,32.48,31.98,33.49
44:51.1,32.46,35.86,35.45,32.48,31.98,33.49
44:51.6,32.46,35.86,35.45,32.48,31.98,33.49
44:52.1,32.46,35.86,35.45,32.48,31.99,33.49
44:52.6,32.46,35.86,35.45,32.48,31.99,33.49
44:53.2,32.46,35.86,35.45,32.48,31.99,33.49
44:53.7,32.46,35.86,35.45,32.48,31.99,33.49
44:54.2,32.46,35.86,35.45,32.48,31.99,33.49
44:54.7,32.46,35.86,35.45,32.48,31.99,33.49
44:55.2,32.46,35.85,35.45,32.48,31.99,33.49
44:55.8,32.46,35.85,35.45,32.48,31.99,33.49
44:56.3,32.46,35.85,35.45,32.48,31.99,33.49
44:56.8,32.46,35.85,35.45,32.48,32,33.49
44:57.3,32.46,35.85,35.45,32.48,32,33.49
44:57.8,32.46,35.85,35.45,32.48,32,33.49
44:58.3,32.46,35.84,35.45,32.48,32.01,33.49
44:58.9,32.46,35.84,35.45,32.48,32.01,33.49
44:59.4,32.46,35.84,35.45,32.48,32,33.49
44:59.9,32.46,35.84,35.45,32.48,32,33.49
45:00.5,32.46,35.84,35.45,32.48,32,33.49
45:01.0,32.46,35.83,35.45,32.48,32,33.49
45:01.5,32.46,35.84,35.45,32.49,32,33.49
45:02.2,32.46,35.83,35.45,32.49,32,33.49
45:02.7,32.46,35.83,35.44,32.49,31.99,33.49
45:03.2,32.46,35.83,35.44,32.49,31.99,33.49
45:03.7,32.46,35.83,35.44,32.49,32,33.49
45:04.2,32.46,35.83,35.44,32.49,32,33.49
45:04.7,32.46,35.82,35.43,32.49,32.01,33.49
45:05.3,32.46,35.81,35.43,32.5,32.01,33.49
45:05.7,32.46,35.81,35.43,32.5,32.01,33.49
45:06.3,32.46,35.8,35.43,32.5,32.02,33.49
45:06.8,32.46,35.8,35.42,32.5,32.02,33.49
45:07.3,32.46,35.79,35.42,32.49,32.02,33.49
45:07.8,32.46,35.78,35.41,32.5,32.02,33.49
45:08.3,32.46,35.78,35.41,32.5,32.03,33.49
45:08.9,32.46,35.77,35.41,32.5,32.03,33.49
45:09.4,32.46,35.77,35.41,32.5,32.04,33.49
45:09.9,32.46,35.76,35.4,32.5,32.04,33.49
45:10.4,32.46,35.76,35.4,32.5,32.04,33.49
45:11.0,32.46,35.76,35.4,32.5,32.05,33.49
45:11.5,32.46,35.76,35.4,32.5,32.06,33.49
45:12.0,32.46,35.75,35.39,32.51,32.06,33.49
45:12.5,32.46,35.75,35.38,32.5,32.07,33.49
45:13.0,32.46,35.74,35.38,32.51,32.07,33.49
45:13.6,32.46,35.73,35.38,32.5,32.08,33.49
45:14.1,32.46,35.73,35.37,32.5,32.09,33.49
45:14.6,32.46,35.72,35.37,32.5,32.09,33.49
45:15.1,32.46,35.71,35.36,32.5,32.09,33.49
45:15.6,32.46,35.71,35.36,32.51,32.08,33.49
45:16.2,32.46,35.71,35.36,32.51,32.09,33.49
45:16.7,32.46,35.71,35.35,32.51,32.09,33.49
45:17.2,32.46,35.7,35.35,32.52,32.1,33.49
45:17.7,32.46,35.69,35.35,32.51,32.11,33.49
45:18.3,32.46,35.69,35.35,32.51,32.12,33.49
45:18.8,32.46,35.68,35.35,32.51,32.11,33.49
45:19.3,32.46,35.68,35.35,32.52,32.12,33.49
45:19.8,32.46,35.68,35.34,32.52,32.13,33.49
45:20.3,32.46,35.67,35.34,32.52,32.14,33.49
45:20.8,32.46,35.67,35.34,32.52,32.13,33.49
45:21.3,32.46,35.66,35.34,32.53,32.14,33.49
45:21.9,32.46,35.66,35.33,32.53,32.14,33.49
45:22.4,32.46,35.66,35.33,32.53,32.14,33.49
45:22.9,32.46,35.66,35.33,32.53,32.14,33.49
45:23.4,32.46,35.66,35.33,32.53,32.14,33.49
45:23.9,32.46,35.65,35.33,32.54,32.14,33.49
45:24.4,32.46,35.66,35.32,32.54,32.14,33.49
45:25.0,32.46,35.66,35.32,32.54,32.14,33.49
45:25.5,32.46,35.65,35.32,32.55,32.14,33.49
45:26.0,32.46,35.65,35.32,32.55,32.15,33.49
45:26.5,32.46,35.65,35.32,32.56,32.15,33.49
45:27.0,32.46,35.65,35.31,32.56,32.16,33.49
45:27.6,32.46,35.65,35.31,32.56,32.16,33.49
45:28.1,32.46,35.65,35.31,32.56,32.16,33.49
45:28.6,32.46,35.65,35.3,32.56,32.17,33.49
45:29.2,32.46,35.65,35.3,32.57,32.17,33.49
45:29.7,32.46,35.65,35.3,32.57,32.16,33.49
45:30.2,32.46,35.65,35.3,32.58,32.16,33.49
45:30.7,32.46,35.65,35.29,32.58,32.16,33.49
45:31.2,32.46,35.65,35.29,32.58,32.17,33.49
45:31.8,32.46,35.65,35.29,32.59,32.17,33.49
45:32.3,32.46,35.65,35.29,32.6,32.17,33.49
45:32.8,32.46,35.65,35.28,32.59,32.18,33.49
45:33.4,32.46,35.65,35.28,32.59,32.18,33.49
45:33.9,32.46,35.65,35.28,32.59,32.18,33.49
45:34.4,32.46,35.65,35.28,32.59,32.19,33.49
45:34.9,32.46,35.65,35.27,32.59,32.19,33.49
45:35.4,32.46,35.65,35.27,32.59,32.19,33.49
45:36.0,32.46,35.65,35.27,32.6,32.19,33.49
45:36.6,32.46,35.65,35.27,32.6,32.19,33.49
45:37.1,32.46,35.65,35.27,32.6,32.19,33.49
45:37.6,32.46,35.65,35.27,32.6,32.2,33.49
45:38.1,32.46,35.65,35.26,32.6,32.2,33.49
45:38.6,32.46,35.65,35.26,32.6,32.2,33.49
45:39.2,32.46,35.65,35.26,32.6,32.2,33.49
45:39.7,32.46,35.65,35.26,32.6,32.21,33.49
45:40.2,32.46,35.65,35.26,32.6,32.21,33.49
45:40.7,32.46,35.65,35.25,32.6,32.21,33.49
45:41.2,32.46,35.65,35.25,32.6,32.21,33.49
45:41.8,32.46,35.65,35.25,32.6,32.22,33.49
45:42.3,32.46,35.64,35.25,32.6,32.22,33.49
45:42.8,32.46,35.64,35.25,32.6,32.22,33.49
45:43.3,32.46,35.63,35.25,32.61,32.22,33.49
45:43.9,32.46,35.63,35.25,32.62,32.22,33.49
45:44.4,32.46,35.63,35.25,32.63,32.22,33.49
45:44.9,32.46,35.63,35.25,32.63,32.22,33.49
45:45.4,32.46,35.63,35.25,32.64,32.23,33.49
45:46.0,32.46,35.63,35.25,32.64,32.23,33.49
45:46.5,32.46,35.62,35.25,32.64,32.23,33.49
45:47.0,32.46,35.62,35.25,32.64,32.23,33.49
45:47.5,32.46,35.61,35.25,32.64,32.24,33.49
45:48.0,32.46,35.6,35.25,32.64,32.24,33.49
45:48.6,32.46,35.6,35.25,32.64,32.24,33.49
45:49.1,32.46,35.59,35.25,32.65,32.25,33.49
45:49.6,32.46,35.59,35.25,32.65,32.25,33.49
45:50.1,32.46,35.58,35.24,32.65,32.25,33.49
45:50.7,32.46,35.58,35.24,32.65,32.25,33.49
45:51.2,32.46,35.57,35.24,32.64,32.25,33.49
45:51.7,32.46,35.57,35.23,32.64,32.25,33.49
45:52.3,32.46,35.57,35.23,32.65,32.25,33.49
45:52.8,32.46,35.56,35.23,32.65,32.25,33.49
45:53.3,32.46,35.56,35.23,32.65,32.25,33.49
45:53.8,32.46,35.56,35.23,32.65,32.26,33.49
45:54.3,32.46,35.56,35.22,32.65,32.26,33.49
45:54.9,32.46,35.56,35.22,32.65,32.26,33.49
45:55.4,32.46,35.55,35.22,32.65,32.26,33.49
45:56.0,32.46,35.55,35.22,32.65,32.26,33.49
45:56.5,32.46,35.55,35.21,32.65,32.26,33.49
45:57.0,32.46,35.55,35.21,32.65,32.26,33.49
45:57.5,32.46,35.55,35.21,32.65,32.26,33.49
45:58.0,32.46,35.55,35.2,32.65,32.26,33.49
45:58.6,32.46,35.55,35.2,32.66,32.26,33.49
45:59.1,32.46,35.55,35.2,32.66,32.26,33.49
45:59.6,32.46,35.55,35.19,32.66,32.26,33.49
46:00.1,32.46,35.54,35.19,32.67,32.26,33.49
46:00.7,32.46,35.54,35.19,32.66,32.27,33.49
46:01.2,32.46,35.54,35.19,32.67,32.27,33.49
46:01.7,32.46,35.53,35.18,32.67,32.27,33.49
46:02.3,32.46,35.53,35.18,32.67,32.27,33.49
46:02.8,32.46,35.52,35.18,32.67,32.27,33.49
46:03.3,32.46,35.52,35.18,32.67,32.27,33.49
46:03.9,32.46,35.51,35.18,32.67,32.27,33.49
46:04.4,32.46,35.5,35.17,32.67,32.27,33.49
46:04.9,32.46,35.49,35.16,32.66,32.27,33.49
46:05.5,32.46,35.49,35.16,32.66,32.27,33.49
46:06.0,32.46,35.48,35.15,32.66,32.27,33.49
46:06.5,32.46,35.48,35.14,32.66,32.27,33.49
46:07.1,32.46,35.48,35.13,32.66,32.27,33.49
46:07.6,32.46,35.48,35.13,32.66,32.27,33.49
46:08.1,32.46,35.47,35.12,32.66,32.27,33.49
46:08.7,32.46,35.47,35.12,32.67,32.27,33.49
46:09.2,32.46,35.46,35.12,32.67,32.27,33.49
46:09.7,32.46,35.46,35.12,32.67,32.27,33.49
46:10.3,32.46,35.45,35.11,32.68,32.27,33.49
46:10.8,32.46,35.44,35.11,32.68,32.27,33.49
46:11.3,32.46,35.43,35.11,32.69,32.27,33.49
46:11.9,32.46,35.42,35.11,32.69,32.27,33.49
46:12.4,32.46,35.42,35.1,32.69,32.27,33.49
46:12.9,32.46,35.41,35.1,32.69,32.27,33.49
46:13.5,32.46,35.41,35.09,32.69,32.27,33.49
46:14.0,32.46,35.4,35.09,32.69,32.27,33.49
46:14.5,32.46,35.4,35.08,32.68,32.27,33.49
46:15.1,32.46,35.4,35.08,32.68,32.27,33.49
46:15.6,32.46,35.39,35.07,32.68,32.27,33.49
46:16.1,32.46,35.39,35.07,32.68,32.28,33.49
46:16.6,32.46,35.38,35.07,32.68,32.28,33.48
46:17.2,32.46,35.38,35.07,32.68,32.28,33.48
46:17.7,32.46,35.38,35.07,32.69,32.28,33.48
46:18.2,32.46,35.38,35.07,32.69,32.28,33.48
46:18.7,32.46,35.38,35.07,32.69,32.28,33.48
46:19.2,32.46,35.37,35.07,32.69,32.28,33.48
46:19.7,32.46,35.37,35.07,32.7,32.28,33.48
46:20.3,32.46,35.37,35.07,32.7,32.28,33.48
46:20.8,32.46,35.37,35.06,32.7,32.28,33.48
46:21.3,32.46,35.37,35.06,32.71,32.28,33.48
46:21.8,32.46,35.37,35.06,32.71,32.28,33.48
46:22.3,32.46,35.36,35.06,32.71,32.28,33.48
46:22.9,32.46,35.36,35.06,32.71,32.28,33.49
46:23.4,32.46,35.36,35.06,32.71,32.29,33.49
46:23.9,32.46,35.36,35.05,32.71,32.29,33.49
46:24.4,32.46,35.36,35.05,32.71,32.29,33.48
46:25.0,32.46,35.36,35.05,32.72,32.29,33.49
46:25.5,32.46,35.36,35.05,32.72,32.28,33.48
46:26.0,32.46,35.36,35.05,32.72,32.29,33.48
46:26.6,32.46,35.36,35.05,32.72,32.29,33.48
46:27.1,32.46,35.35,35.05,32.72,32.28,33.48
46:27.6,32.46,35.35,35.05,32.72,32.29,33.48
46:28.2,32.46,35.35,35.05,32.72,32.29,33.48
46:28.7,32.46,35.35,35.04,32.72,32.3,33.47
46:29.2,32.46,35.34,35.04,32.72,32.3,33.47
46:29.7,32.46,35.34,35.04,32.72,32.3,33.47
46:30.2,32.46,35.34,35.03,32.72,32.3,33.47
46:30.8,32.46,35.34,35.03,32.72,32.3,33.47
46:31.3,32.46,35.34,35.03,32.72,32.3,33.47
46:31.8,32.46,35.33,35.03,32.72,32.3,33.47
46:32.3,32.46,35.33,35.03,32.72,32.3,33.47
46:32.9,32.46,35.33,35.02,32.72,32.3,33.48
46:33.4,32.46,35.32,35.02,32.73,32.31,33.48
46:33.9,32.46,35.32,35.02,32.73,32.31,33.48
46:34.4,32.46,35.32,35.02,32.73,32.31,33.48
46:34.9,32.46,35.32,35.01,32.73,32.31,33.48
46:35.4,32.46,35.32,35.01,32.73,32.31,33.47
46:36.0,32.46,35.32,35.01,32.73,32.31,33.47
46:36.5,32.46,35.31,35,32.73,32.32,33.47
46:37.0,32.46,35.31,35,32.73,32.32,33.47
46:37.6,32.46,35.3,35,32.74,32.32,33.47
46:38.1,32.46,35.3,34.99,32.74,32.32,33.47
46:38.6,32.46,35.29,34.99,32.74,32.32,33.47
46:39.1,32.46,35.28,34.99,32.74,32.33,33.47
46:39.7,32.46,35.28,34.99,32.74,32.33,33.47
46:40.2,32.46,35.28,34.99,32.74,32.33,33.47
46:40.7,32.46,35.28,34.99,32.75,32.34,33.47
46:41.2,32.46,35.27,34.99,32.75,32.34,33.48
46:41.7,32.46,35.27,34.98,32.75,32.35,33.48
46:42.3,32.46,35.27,34.98,32.75,32.35,33.47
46:42.8,32.46,35.27,34.98,32.75,32.35,33.47
46:43.3,32.46,35.27,34.98,32.75,32.35,33.47
46:43.8,32.46,35.27,34.98,32.75,32.35,33.47
46:44.3,32.46,35.27,34.97,32.75,32.36,33.47
46:44.9,32.46,35.27,34.97,32.75,32.36,33.47
46:45.4,32.46,35.27,34.97,32.75,32.36,33.47
46:45.9,32.46,35.27,34.97,32.75,32.36,33.47
46:46.6,32.46,35.26,34.96,32.75,32.36,33.47
46:47.1,32.46,35.26,34.96,32.75,32.36,33.47
46:47.6,32.46,35.26,34.96,32.74,32.36,33.47
46:48.1,32.46,35.26,34.96,32.75,32.36,33.47
46:48.6,32.46,35.26,34.96,32.75,32.37,33.47
46:49.2,32.46,35.26,34.96,32.75,32.37,33.47
46:49.7,32.46,35.26,34.96,32.76,32.37,33.47
46:50.2,32.46,35.26,34.96,32.76,32.37,33.47
46:50.8,32.46,35.26,34.96,32.76,32.37,33.47
46:51.3,32.46,35.26,34.96,32.76,32.38,33.47
46:51.8,32.46,35.26,34.96,32.76,32.38,33.47
46:52.3,32.46,35.26,34.96,32.77,32.39,33.47
46:52.9,32.46,35.26,34.96,32.77,32.39,33.47
46:53.4,32.46,35.26,34.96,32.77,32.39,33.47
46:53.9,32.46,35.26,34.96,32.77,32.39,33.47
46:54.5,32.46,35.26,34.96,32.77,32.39,33.47
46:55.0,32.46,35.26,34.96,32.77,32.4,33.47
46:55.5,32.46,35.26,34.96,32.77,32.39,33.47
46:56.0,32.46,35.26,34.96,32.78,32.39,33.47
46:56.5,32.46,35.26,34.96,32.77,32.4,33.47
46:57.1,32.46,35.26,34.96,32.77,32.4,33.47
46:57.6,32.46,35.26,34.96,32.77,32.4,33.47
46:58.1,32.46,35.26,34.96,32.77,32.41,33.47
46:58.7,32.46,35.26,34.96,32.77,32.41,33.47
46:59.2,32.46,35.26,34.96,32.78,32.41,33.47
46:59.7,32.46,35.26,34.96,32.78,32.42,33.47
47:00.2,32.46,35.26,34.96,32.78,32.42,33.47
47:00.8,32.46,35.26,34.96,32.78,32.42,33.47
47:01.3,32.46,35.26,34.96,32.79,32.41,33.47
47:01.9,32.46,35.26,34.96,32.79,32.41,33.46
47:02.4,32.46,35.26,34.96,32.8,32.41,33.46
47:03.0,32.46,35.26,34.96,32.81,32.4,33.46
47:03.4,32.46,35.26,34.96,32.81,32.4,33.46
47:04.0,32.46,35.26,34.96,32.8,32.41,33.46
47:04.5,32.46,35.26,34.96,32.8,32.42,33.46
